e, e_dot, e_int, stamp, 
-0.00822372206276667, 0.023389031350721234, -0.0021125250395677584, 122666000000, 
0.023451432106727732, 0.105583847231648, 0.00046693253207962616, 122870000000, 
0.023451432106727732, 0.105583847231648, 0.0025786094767125864, 122870000000, 
0.017064269867775428, -0.02129054079650768, 0.0042644756054153925, 123074000000, 
0.017064269867775428, -0.02129054079650768, 0.003838664789485239, 123074000000, 
-0.004978760086571721, -0.07347676651449049, 0.0019433186432652755, 123278000000, 
-0.004978760086571721, -0.07347676651449049, 0.0004737833129754658, 123278000000, 
-0.004978760086571721, 0.0, -0.000995752017314344, 123278000000, 
-0.030281232498957977, -0.08434157470795418, -0.002682583511473428, 123482000000, 
-0.030281232498957977, -0.08434157470795418, -0.004369415005632512, 123482000000, 
-0.014225869958507276, 0.05351787513483567, -0.004985888997094882, 123686000000, 
-0.014225869958507276, 0.05351787513483567, -0.003915531494398168, 123686000000, 
-0.041851633203684346, -0.09208587748392356, -0.0046868915413799265, 123856000000, 
-0.041851633203684346, -0.09208587748392356, -0.006528609091058398, 123856000000, 
-0.020072454574213916, 0.07259726209823476, -0.006918381398772174, 124060000000, 
-0.020072454574213916, 0.07259726209823476, -0.005466436156807478, 124060000000, 
-0.01085921015651703, 0.030710814725656288, -0.0034002746203296574, 124264000000, 
-0.01085921015651703, 0.030710814725656288, -0.002786058325816532, 124264000000, 
0.011807475141009438, 0.07555561765842156, -0.0006607296781349747, 124468000000, 
0.011807475141009438, 0.07555561765842156, 0.0008503826750334564, 124468000000, 
-0.018981655350316484, -0.10263043497108641, 0.0003088863287801595, 124672000000, 
-0.018981655350316484, -0.10263043497108641, -0.0017437223706415687, 124672000000, 
-0.018981655350316484, 0.0, -0.0037963310700632968, 124672000000, 
-0.04024418581878586, -0.07087510156156458, -0.005213833101294588, 124876000000, 
-0.04024418581878586, -0.07087510156156458, -0.00663133513252588, 124876000000, 
-0.014905739887160152, 0.08446148643875236, -0.006359607434982125, 125080000000, 
-0.014905739887160152, 0.08446148643875236, -0.004670377706207078, 125080000000, 
0.008183407422351685, 0.07696382436503946, -0.0014418714901312413, 125284000000, 
